,id,title,link,sources,date,coord
248,EONET_7503,"La Clocha 2 Wildfire, Brewster, Texas",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7503,https://irwin.doi.gov/observer/,2024-06-03,"[-103.013203, 29.145136]"
249,EONET_7507,"Second Pond Wildfire, Rosebud, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7507,https://irwin.doi.gov/observer/,2024-06-03,"[-106.521083, 45.615]"
250,EONET_7511,"Bonfire Wildfire, Yellowstone, Montana",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7511,https://irwin.doi.gov/observer/,2024-06-03,"[-108.645233, 46.030067]"
251,EONET_7525,"ASSIST/KRN/WEST Wildfire, Kern, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7525,https://irwin.doi.gov/observer/,2024-06-03,"[-118.254, 34.91]"
252,EONET_7537,"Adams Wildfire, Maricopa, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7537,https://irwin.doi.gov/observer/,2024-06-02,"[-111.562, 33.6734]"
253,EONET_6649,Wildfire in Russian Federation 1019801,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6649,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019801,2024-06-02,"[121.99204725299639, 55.401798533886925]"
254,EONET_6659,Wildfire in Brazil 1019816,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6659,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019816,2024-06-02,"[-57.47065769111315, -18.683203631475283]"
255,EONET_6660,Wildfire in Russian Federation 1019817,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6660,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019817,2024-06-02,"[119.37803475618749, 54.68757331752868]"
256,EONET_6672,Wildfire in Russian Federation 1019826,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6672,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019826,2024-06-02,"[125.55888752268412, 54.34565424174289]"
257,EONET_6677,Wildfire in Russian Federation 1019835,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6677,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019835,2024-06-02,"[124.7179045041237, 54.04540726221549]"
258,EONET_7555,"Diamond Creek Wildfire, Navajo, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7555,https://irwin.doi.gov/observer/,2024-06-02,"[-109.946359, 33.898037]"
259,EONET_7557,"AVE 52 Wildfire, Riverside, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7557,https://irwin.doi.gov/observer/,2024-06-02,"[-116.10882, 33.67148]"
260,EONET_7576,"Crook Wildfire, Coconino, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7576,https://irwin.doi.gov/observer/,2024-06-02,"[-111.476, 34.507]"
261,EONET_7583,"STETSON Wildfire, Yakima, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7583,https://irwin.doi.gov/observer/,2024-06-02,"[-120.520712, 46.730841]"
262,EONET_7584,"E YERMO RD  YERMO Wildfire, San Bernardino, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7584,https://irwin.doi.gov/observer/,2024-06-02,"[-116.85771, 34.901102]"
263,EONET_7587,"Coyote Wildfire, Gila, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7587,https://irwin.doi.gov/observer/,2024-06-02,"[-110.788, 33.8022]"
264,EONET_7603,"GODBERSON RD Wildfire, Wasco, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7603,https://irwin.doi.gov/observer/,2024-06-01,"[-121.39124, 45.6446]"
265,EONET_7614,"Rodeo Road Wildfire, Grant, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7614,https://irwin.doi.gov/observer/,2024-06-01,"[-108.257677, 34.585419]"
266,EONET_7627,"Grill FA Wildfire, Yavapai, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7627,https://irwin.doi.gov/observer/,2024-06-01,"[-112.28096, 33.927694]"
267,EONET_6650,Wildfire in Russian Federation 1019802,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6650,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019802,2024-06-01,"[126.75925037528762, 56.448723974311015]"
268,EONET_6661,Wildfire in Russian Federation 1019818,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6661,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019818,2024-06-01,"[131.02497789067206, 59.06746040136188]"
269,EONET_7641,"Kortsen II Wildfire, Pinal, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7641,https://irwin.doi.gov/observer/,2024-06-01,"[-111.981389, 32.908333]"
270,EONET_7666,"BORDER 52 Wildfire, San Diego, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7666,https://irwin.doi.gov/observer/,2024-06-01,"[-116.853, 32.587]"
271,EONET_7668,"Copper Wildfire, Yavapai, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7668,https://irwin.doi.gov/observer/,2024-06-01,"[-111.910004, 34.536701]"
272,EONET_7685,"Mtn Village Dump Wildfire, Kusilvak, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7685,https://irwin.doi.gov/observer/,2024-06-01,"[-163.753967, 62.11119]"
273,EONET_7693,"Gardner Gulch Wildfire, El Paso, Colorado",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7693,https://irwin.doi.gov/observer/,2024-05-31,"[-104.8922, 38.8182]"
274,EONET_7696,"LETSOM MT. Wildfire, Lane, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7696,https://irwin.doi.gov/observer/,2024-05-31,"[-123.4691667, 43.90805556]"
275,EONET_7721,"Scrambler Wildfire, Oconto, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7721,https://irwin.doi.gov/observer/,2024-05-31,"[-88.44893, 44.92746]"
276,EONET_7725,"Sulfur Wildfire, Monroe, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7725,https://irwin.doi.gov/observer/,2024-05-31,"[-90.67529, 43.93207]"
277,EONET_7729,"Jackman Wildfire, Bayfield, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7729,https://irwin.doi.gov/observer/,2024-05-31,"[-91.37752, 46.5665]"
278,EONET_7731,"Mill Dam Wildfire, Marion, Florida",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7731,https://irwin.doi.gov/observer/,2024-05-31,"[-81.838, 29.188333]"
279,EONET_7735,"CORNER Wildfire, Tulare, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7735,https://irwin.doi.gov/observer/,2024-05-30,"[-118.827696, 36.015667]"
280,EONET_7739,"REST HAVEN Wildfire, Yakima, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7739,https://irwin.doi.gov/observer/,2024-05-30,"[-120.484394, 46.618872]"
281,EONET_7743,"Tarzan Wildfire, Gila, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7743,https://irwin.doi.gov/observer/,2024-05-30,"[-110.61, 33.3622]"
282,EONET_6651,Wildfire in Mexico 1019808,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6651,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019808,2024-05-30,"[-108.82495967429617, 28.233787554897102]"
283,EONET_6662,Wildfire in Russian Federation 1019819,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6662,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019819,2024-05-30,"[124.10128911457811, 55.01249279881896]"
284,EONET_6665,Wildfire in Brazil 1019822,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6665,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019822,2024-05-30,"[-57.18437845583988, -17.28776176771701]"
285,EONET_7747,"Alvon Wildfire, Greenbrier, West Virginia",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7747,https://irwin.doi.gov/observer/,2024-05-30,"[-80.205683, 37.921192]"
286,EONET_7750,"128 Wildfire, Waushara, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7750,https://irwin.doi.gov/observer/,2024-05-30,"[-89.53214, 44.09012]"
287,EONET_7753,"407 Wildfire, Collier, Florida",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7753,https://irwin.doi.gov/observer/,2024-05-30,"[-80.89175, 25.9258]"
288,EONET_7755,"CANAL Wildfire, Madera, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7755,https://irwin.doi.gov/observer/,2024-05-30,"[-119.97038, 37.07259]"
289,EONET_7756,"Pink Peony Wildfire, Langlade, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7756,https://irwin.doi.gov/observer/,2024-05-30,"[-88.77384, 45.13907]"
290,EONET_7763,"STARR ROAD Wildfire, Okanogan, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7763,https://irwin.doi.gov/observer/,2024-05-30,"[-119.884521, 48.02657]"
291,EONET_7780,"China Wildfire, Baker, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7780,https://irwin.doi.gov/observer/,2024-05-29,"[-118.1877, 44.578883]"
292,EONET_6652,Wildfire in Russian Federation 1019809,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6652,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019809,2024-05-28,"[120.6966930486266, 55.661517248377486]"
293,EONET_7824,"Posted Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7824,https://irwin.doi.gov/observer/,2024-05-28,"[-89.3302, 45.8656]"
294,EONET_7825,"Pollen Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7825,https://irwin.doi.gov/observer/,2024-05-28,"[-89.3094, 45.8867]"
295,EONET_7833,"Southbound #2 Wildfire, Douglas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7833,https://irwin.doi.gov/observer/,2024-05-28,"[-91.93065, 46.60237]"
296,EONET_7834,"Southbound #1 Wildfire, Douglas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7834,https://irwin.doi.gov/observer/,2024-05-28,"[-91.93065, 46.60237]"
297,EONET_7835,"Rice Bay Wildfire, Vilas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7835,https://irwin.doi.gov/observer/,2024-05-28,"[-89.7897, 46.1266]"
298,EONET_7837,"Peaceful Waters Wildfire, Washburn, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7837,https://irwin.doi.gov/observer/,2024-05-28,"[-92.00624, 46.06705]"
299,EONET_7838,"Big Bend Wildfire, Burnett, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7838,https://irwin.doi.gov/observer/,2024-05-28,"[-92.30564, 45.96995]"
300,EONET_7839,"Popple Fuzz 2 Wildfire, Burnett, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7839,https://irwin.doi.gov/observer/,2024-05-28,"[-92.40662, 45.87962]"
301,EONET_7840,"Fridge Fire Wildfire, Douglas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7840,https://irwin.doi.gov/observer/,2024-05-28,"[-91.7251, 46.2226]"
302,EONET_6653,Wildfire in Bolivia 1019810,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6653,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019810,2024-05-27,"[-60.61688015436355, -15.837595514842604]"
303,EONET_7882,"Atchuelinguk Wildfire, Kusilvak, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7882,https://irwin.doi.gov/observer/,2024-05-26,"[-162.04, 62.35]"
304,EONET_7886,"Pine Point Wildfire, Lincoln, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7886,https://irwin.doi.gov/observer/,2024-05-25,"[-89.6386, 45.4847]"
305,EONET_7904,"Upper Bear Wildfire, Greenlee, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7904,https://irwin.doi.gov/observer/,2024-05-24,"[-109.390167, 33.568]"
306,EONET_7906,"20th ave Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7906,https://irwin.doi.gov/observer/,2024-05-24,"[-89.2186, 43.94386]"
307,EONET_7908,"East Fence Wildfire, Vilas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7908,https://irwin.doi.gov/observer/,2024-05-24,"[-89.81415, 45.93689]"
308,EONET_7909,"Popple Fuzz Wildfire, Burnett, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7909,https://irwin.doi.gov/observer/,2024-05-24,"[-92.1713, 45.96021]"
309,EONET_7916,"SHOOTER Wildfire, Pima, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7916,https://irwin.doi.gov/observer/,2024-05-23,"[-110.666828, 32.247434]"
310,EONET_6636,Wildfire in Russian Federation 1019796,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6636,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019796,2024-05-22,"[115.24246554767954, 56.28980608913218]"
311,EONET_7929,"Chitty Wildfire, Greenlee, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7929,https://irwin.doi.gov/observer/,2024-05-22,"[-109.37915, 33.57065]"
312,EONET_7934,"PEG LEG Wildfire, Pinal, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7934,https://irwin.doi.gov/observer/,2024-05-22,"[-111.077506, 33.074101]"
313,EONET_7936,"Sanderson Creek Coal Seam Wildfire, Denali, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7936,https://irwin.doi.gov/observer/,2024-05-21,"[-148.708183, 63.919483]"
314,EONET_6637,Wildfire in Russian Federation 1019797,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6637,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019797,2024-05-21,"[116.22810877594469, 54.44795607192798]"
315,EONET_7964,"Skull Fire Wildfire, Columbia, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7964,https://irwin.doi.gov/observer/,2024-05-20,"[-89.41511, 43.52037]"
316,EONET_7968,"Zirconium Wildfire, Monroe, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7968,https://irwin.doi.gov/observer/,2024-05-20,"[-90.44669, 44.08636]"
317,EONET_7969,"Shutdown Wildfire, Juneau, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7969,https://irwin.doi.gov/observer/,2024-05-20,"[-90.04768, 44.0274]"
318,EONET_7976,"Indios Wildfire, Rio Arriba, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7976,https://irwin.doi.gov/observer/,2024-05-19,"[-106.903152, 36.182269]"
319,EONET_7977,"Drive By Wildfire, Lincoln, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7977,https://irwin.doi.gov/observer/,2024-05-19,"[-89.646, 45.17314]"
320,EONET_7987,"SOY - Wilhoit Wildfire, Yavapai, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7987,https://irwin.doi.gov/observer/,2024-05-18,"[-112.58684, 34.425859]"
321,EONET_7989,"Pelican Hills Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7989,https://irwin.doi.gov/observer/,2024-05-18,"[-89.21769, 45.48661]"
322,EONET_7992,"Sumac Wildfire, Oconto, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7992,https://irwin.doi.gov/observer/,2024-05-18,"[-88.41506, 45.12345]"
323,EONET_7993,"23 South Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7993,https://irwin.doi.gov/observer/,2024-05-18,"[-89.43764, 43.78998]"
324,EONET_8001,"Fawn Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8001,https://irwin.doi.gov/observer/,2024-05-17,"[-89.56022, 43.81151]"
325,EONET_8004,"Co Rd Y Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8004,https://irwin.doi.gov/observer/,2024-05-17,"[-89.34412, 43.83121]"
326,EONET_8012,"BLUE 2 Wildfire, Lincoln, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8012,https://irwin.doi.gov/observer/,2024-05-16,"[-105.802306, 33.425972]"
327,EONET_8014,"Gale Dr Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8014,https://irwin.doi.gov/observer/,2024-05-16,"[-89.50894, 43.72627]"
328,EONET_8015,"Rainbows Wildfire, Columbia, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8015,https://irwin.doi.gov/observer/,2024-05-16,"[-89.0528, 43.41412]"
329,EONET_8018,"Popovitch Creek Coal Seam Wildfire, Denali, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8018,https://irwin.doi.gov/observer/,2024-05-16,"[-148.847497, 63.928526]"
330,EONET_8030,"Chicken Wildfire, Utah, Utah",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8030,https://irwin.doi.gov/observer/,2024-05-15,"[-111.80401, 40.039861]"
331,EONET_8031,"Hwy 3 Wildfire, Lake, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8031,https://irwin.doi.gov/observer/,2024-05-15,"[-91.63546, 47.05187]"
332,EONET_8034,"Drag Wildfire, Vilas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8034,https://irwin.doi.gov/observer/,2024-05-15,"[-89.3358, 46.04036]"
333,EONET_8036,"Minonk Wildfire, Vilas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8036,https://irwin.doi.gov/observer/,2024-05-15,"[-89.77166, 46.24502]"
334,EONET_8042,"Spruce Creek Wildfire, Montezuma, Colorado",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8042,https://irwin.doi.gov/observer/,2024-05-14,"[-108.341806, 37.560778]"
335,EONET_8044,"Highway O Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8044,https://irwin.doi.gov/observer/,2024-05-14,"[-89.43543, 45.89794]"
336,EONET_8045,"Ridgeway Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8045,https://irwin.doi.gov/observer/,2024-05-14,"[-89.49581, 45.79809]"
337,EONET_8051,"REAY Wildfire, Graham, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8051,https://irwin.doi.gov/observer/,2024-05-13,"[-109.8, 32.896]"
338,EONET_8052,"Wolf Wildfire, Sawyer, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8052,https://irwin.doi.gov/observer/,2024-05-13,"[-91.48288, 45.93973]"
339,EONET_8055,"Saari Wildfire, Price, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8055,https://irwin.doi.gov/observer/,2024-05-13,"[-90.28418, 45.38623]"
340,EONET_8060,"Compton Wildfire, Bayfield, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8060,https://irwin.doi.gov/observer/,2024-05-13,"[-90.82506, 46.87233]"
341,EONET_8064,"Birch Circle Wildfire, Rusk, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8064,https://irwin.doi.gov/observer/,2024-05-13,"[-91.18655, 45.41304]"
342,EONET_8070,"Big Sand Wildfire, Cass, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8070,https://irwin.doi.gov/observer/,2024-05-12,"[-93.924566, 47.072972]"
343,EONET_8071,"Rd 54 Wildfire, St. Louis, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8071,https://irwin.doi.gov/observer/,2024-05-12,"[-92.253171, 47.503823]"
344,EONET_8073,"Grace Wildfire, St. Louis, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8073,https://irwin.doi.gov/observer/,2024-05-12,"[-92.89346, 47.453577]"
345,EONET_8074,"Redwood Wildfire, St. Louis, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8074,https://irwin.doi.gov/observer/,2024-05-12,"[-92.543592, 47.593117]"
346,EONET_8075,"Moose Lake Wildfire, Sawyer, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8075,https://irwin.doi.gov/observer/,2024-05-12,"[-91.06855, 46.023333]"
347,EONET_8076,"Intersection Wildfire, St. Louis, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8076,https://irwin.doi.gov/observer/,2024-05-12,"[-92.957726, 47.414131]"
348,EONET_8094,"TRAINING 3 Wildfire, Fresno, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8094,https://irwin.doi.gov/observer/,2024-05-09,"[-119.767456, 35.278698]"
349,EONET_8097,"Galena Dump Wildfire, Yukon-Koyukuk, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8097,https://irwin.doi.gov/observer/,2024-05-08,"[-156.73, 64.7]"
350,EONET_8120,"844 Wildfire, McKenzie, North Dakota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8120,https://irwin.doi.gov/observer/,2024-05-05,"[-103.736997, 47.633879]"
351,EONET_8121,"Icy Bay Wildfire, Yakutat, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8121,https://irwin.doi.gov/observer/,2024-05-04,"[-141.66544, 59.969476]"
352,EONET_8135,"Miller Wildfire, Pinal, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8135,https://irwin.doi.gov/observer/,2024-05-01,"[-112.051642, 32.901733]"
353,EONET_6615,"Boggsvillle Wildfire, Bent, Colorado",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6615,https://irwin.doi.gov/observer/,2024-03-02,"[-103.266348, 37.815952]"
354,EONET_6612,"Happy Jack Wildfire, Laramie, Wyoming",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6612,https://irwin.doi.gov/observer/,2024-03-01,"[-105.098648, 41.192187]"
355,EONET_6608,"Range 50B Wildfire, Perry, Mississippi",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6608,https://irwin.doi.gov/observer/,2024-02-28,"[-89.0933, 31.143333]"
356,EONET_6493,"Magenta Fire, Texas,US",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6493,https://inciweb.nwcg.gov/incident-information/txtxs-magenta-fire,2024-02-27,"[-102.252503, 35.503164]"
357,EONET_6598,"MA North Stinnett Wildfire, Hutchinson, Texas",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6598,https://irwin.doi.gov/observer/,2024-02-26,"[-101.484489, 35.825155]"
358,EONET_6597,"Betty&#039;s Way Wildfire, Lincoln, Nebraska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6597,https://irwin.doi.gov/observer/,2024-02-26,"[-100.57133, 41.48738]"
359,EONET_6594,"MA North CIG Wildfire, Moore, Texas",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6594,https://irwin.doi.gov/observer/,2024-02-26,"[-101.729965, 35.632396]"
360,EONET_6490,"Smokehouse Creek Fire, Texas, US",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6490,https://inciweb.nwcg.gov/incident-information/txtxs-smokehouse-creek-fire,2024-02-26,"[-101.432647, 35.84875]"
361,EONET_6491,"Grape Vine Creek Fire, Texas, US",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6491,https://inciweb.nwcg.gov/incident-information/txtxs-grape-vine-creek-fire,2024-02-26,"[-100.824622, 35.459831]"
362,EONET_6492,"Windy Deuce Fire, Texas, US",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6492,https://inciweb.nwcg.gov/incident-information/txtxs-windy-deuce-fire,2024-02-26,"[-101.851, 35.631]"
363,EONET_6585,"Chewalla Creek Wildfire, Marshall, Mississippi",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6585,https://irwin.doi.gov/observer/,2024-02-20,"[-89.31971, 34.78923]"
364,EONET_6583,"Dry Prong Wildfire, Perry, Mississippi",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6583,https://irwin.doi.gov/observer/,2024-01-21,"[-89.131167, 31.158833]"
365,EONET_6450,Wvnrp Steep Valley Fire Information,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6450,http://inciweb.nwcg.gov/incident-information/wvnrp-steep-valley-fire,2023-11-06,"[-80.7903, 37.9125]"
366,EONET_6418,Peacock Fire Information,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6418,http://inciweb.nwcg.gov/incident-information/txtxs-peacock-fire,2023-09-04,"[-100.3936, 33.2128]"
367,EONET_6427,Olympic National Park Lightning Fires,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6427,http://inciweb.nwcg.gov/incident-information/waolp-2023-olympic-national-park-lightning-fires,2023-08-28,"[-123.5278, 47.7369]"
368,EONET_6388,Flat Fire Information,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6388,http://inciweb.nwcg.gov/incident-information/xx1002-flat-fire,2023-07-15,"[-124.0372, 42.5158]"
369,EONET_6370,"Wilbur Fire, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6370,https://inciweb.nwcg.gov/incident-information/azcof-wilbur-fire,2023-05-21,"[-111.466806, 34.551083]"
370,EONET_6350,"Major Fire, Ocala National Forest, Florida, United States",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6350,http://inciweb.nwcg.gov/incident-information/flfnf-major,2023-04-27,"[-81.688889, 29.229722]"
371,EONET_6343,Great Lake Fire,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6343,http://inciweb.nwcg.gov/incident-information/ncncf-great-lakes,2023-04-19,"[-77.051228, 34.870158]"
